time,order,x,y,z,qw,qx,qy,qz,step_size,type
71.4,22,55.0,27.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
71.5,23,55.0,27.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
71.6,24,55.0,27.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
71.7,25,55.0,27.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
71.8,26,55.0,27.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
71.9,27,55.0,27.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.0,28,55.0,27.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.1,29,55.0,27.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.2,30,55.0,28.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.3,31,55.0,28.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.4,32,55.0,28.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.5,33,55.0,28.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.6,34,55.0,28.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.7,35,55.0,28.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.8,36,55.0,28.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
72.9,37,55.0,28.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.0,38,55.0,28.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.1,39,55.0,28.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.2,40,55.0,29.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.3,41,55.0,29.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.4,42,55.0,29.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.5,43,55.0,29.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.6,44,55.0,29.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.7,45,55.0,29.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.8,46,55.0,29.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
73.9,47,55.0,29.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.0,48,55.0,29.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.1,49,55.0,29.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.2,50,55.0,30.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.3,51,55.0,30.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.4,52,55.0,30.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.5,53,55.0,30.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.6,54,55.0,30.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.7,55,55.0,30.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.8,56,55.0,30.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
74.9,57,55.0,30.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.0,58,55.0,30.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.1,59,55.0,30.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.2,60,55.0,31.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.3,61,55.0,31.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.4,62,55.0,31.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.5,63,55.0,31.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.6,64,55.0,31.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.7,65,55.0,31.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.8,66,55.0,31.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
75.9,67,55.0,31.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.0,68,55.0,31.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.1,69,55.0,31.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.2,70,55.0,32.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.3,71,55.0,32.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.4,72,55.0,32.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.5,73,55.0,32.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.6,74,55.0,32.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.7,75,55.0,32.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.8,76,55.0,32.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
76.9,77,55.0,32.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.0,78,55.0,32.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.1,79,55.0,32.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.2,80,55.0,33.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.3,81,55.0,33.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.4,82,55.0,33.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.5,83,55.0,33.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.6,84,55.0,33.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.7,85,55.0,33.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.8,86,55.0,33.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
77.9,87,55.0,33.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.0,88,55.0,33.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.1,89,55.0,33.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.2,90,55.0,34.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.3,91,55.0,34.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.4,92,55.0,34.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.5,93,55.0,34.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.6,94,55.0,34.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.7,95,55.0,34.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.8,96,55.0,34.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
78.9,97,55.0,34.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.0,98,55.0,34.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.1,99,55.0,34.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.2,100,55.0,35.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.3,101,55.0,35.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.4,102,55.0,35.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.5,103,55.0,35.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.6,104,55.0,35.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.7,105,55.0,35.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.8,106,55.0,35.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
79.9,107,55.0,35.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.0,108,55.0,35.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.1,109,55.0,35.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.2,110,55.0,36.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.3,111,55.0,36.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.4,112,55.0,36.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.5,113,55.0,36.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.6,114,55.0,36.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.7,115,55.0,36.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.8,116,55.0,36.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
80.9,117,55.0,36.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.0,118,55.0,36.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.1,119,55.0,36.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.2,120,55.0,37.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.3,121,55.0,37.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.4,122,55.0,37.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.5,123,55.0,37.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.6,124,55.0,37.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.7,125,55.0,37.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.8,126,55.0,37.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
81.9,127,55.0,37.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.0,128,55.0,37.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.1,129,55.0,37.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.2,130,55.0,38.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.3,131,55.0,38.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.4,132,55.0,38.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.5,133,55.0,38.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.6,134,55.0,38.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.7,135,55.0,38.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.8,136,55.0,38.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
82.9,137,55.0,38.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.0,138,55.0,38.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.1,139,55.0,38.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.2,140,55.0,39.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.3,141,55.0,39.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.4,142,55.0,39.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.5,143,55.0,39.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.6,144,55.0,39.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.7,145,55.0,39.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.8,146,55.0,39.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
83.9,147,55.0,39.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.0,148,55.0,39.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.1,149,55.0,39.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.2,150,55.0,40.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.3,151,55.0,40.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.4,152,55.0,40.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.5,153,55.0,40.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.6,154,55.0,40.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.7,155,55.0,40.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.8,156,55.0,40.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
84.9,157,55.0,40.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.0,158,55.0,40.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.1,159,55.0,40.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.2,160,55.0,41.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.3,161,55.0,41.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.4,162,55.0,41.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.5,163,55.0,41.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.6,164,55.0,41.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.7,165,55.0,41.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.8,166,55.0,41.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
85.9,167,55.0,41.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.0,168,55.0,41.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.1,169,55.0,41.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.2,170,55.0,42.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.3,171,55.0,42.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.4,172,55.0,42.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.5,173,55.0,42.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.6,174,55.0,42.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.7,175,55.0,42.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.8,176,55.0,42.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
86.9,177,55.0,42.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.0,178,55.0,42.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.1,179,55.0,42.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.2,180,55.0,43.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.3,181,55.0,43.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.4,182,55.0,43.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.5,183,55.0,43.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.6,184,55.0,43.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.7,185,55.0,43.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.8,186,55.0,43.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
87.9,187,55.0,43.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.0,188,55.0,43.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.1,189,55.0,43.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.2,190,55.0,44.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.3,191,55.0,44.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.4,192,55.0,44.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.5,193,55.0,44.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.6,194,55.0,44.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.7,195,55.0,44.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.8,196,55.0,44.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
88.9,197,55.0,44.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.0,198,55.0,44.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.1,199,55.0,44.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.2,200,55.0,45.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.3,201,55.0,45.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.4,202,55.0,45.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.5,203,55.0,45.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.6,204,55.0,45.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.7,205,55.0,45.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.8,206,55.0,45.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
89.9,207,55.0,45.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.0,208,55.0,45.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.1,209,55.0,45.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.2,210,55.0,46.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.3,211,55.0,46.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.4,212,55.0,46.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.5,213,55.0,46.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.6,214,55.0,46.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.7,215,55.0,46.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.8,216,55.0,46.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
90.9,217,55.0,46.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.0,218,55.0,46.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.1,219,55.0,46.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.2,220,55.0,47.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.3,221,55.0,47.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.4,222,55.0,47.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.5,223,55.0,47.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.6,224,55.0,47.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.7,225,55.0,47.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.8,226,55.0,47.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
91.9,227,55.0,47.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.0,228,55.0,47.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.1,229,55.0,47.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.2,230,55.0,48.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.3,231,55.0,48.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.4,232,55.0,48.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.5,233,55.0,48.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.6,234,55.0,48.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.7,235,55.0,48.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.8,236,55.0,48.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
92.9,237,55.0,48.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.0,238,55.0,48.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.1,239,55.0,48.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.2,240,55.0,49.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.3,241,55.0,49.1,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.4,242,55.0,49.2,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.5,243,55.0,49.3,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.6,244,55.0,49.4,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.7,245,55.0,49.5,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.8,246,55.0,49.6,0.0,0.707107,0.0,0.0,0.707107,0.1,S
93.9,247,55.0,49.7,0.0,0.707107,0.0,0.0,0.707107,0.1,S
94.0,248,55.0,49.8,0.0,0.707107,0.0,0.0,0.707107,0.1,S
94.1,249,55.0,49.9,0.0,0.707107,0.0,0.0,0.707107,0.1,S
94.2,250,55.0,50.0,0.0,0.707107,0.0,0.0,0.707107,0.1,S
